,genome,contig,contig length,no. of annotations on contig
3346,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_20_length_76131_cov_125.006572,76131,70
3347,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_21_length_63383_cov_124.867136,63383,62
3348,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_22_length_61826_cov_126.392595,61826,69
3349,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_23_length_52761_cov_124.539369,52761,43
3350,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_24_length_43768_cov_125.065839,43768,37
3351,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_25_length_43455_cov_124.233318,43455,37
3352,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_26_length_41401_cov_124.825497,41401,43
3353,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_27_length_31178_cov_125.318350,31178,30
3354,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_28_length_28895_cov_124.862067,28895,30
3355,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_29_length_27747_cov_125.398527,27747,29
3356,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_30_length_25975_cov_125.160918,25975,25
3357,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_31_length_23383_cov_126.856953,23383,24
3358,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_32_length_22536_cov_125.713803,22536,21
3359,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_33_length_21964_cov_125.041718,21964,19
3360,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_34_length_21761_cov_124.673408,21761,18
3361,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_35_length_19814_cov_123.986285,19814,25
3362,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_36_length_18372_cov_126.553366,18372,15
3363,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_37_length_11984_cov_124.742392,11984,21
3364,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_38_length_10991_cov_137.871891,10991,17
3365,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_39_length_9225_cov_125.146238,9225,9
3366,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_40_length_7688_cov_127.728285,7688,10
3367,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_41_length_7256_cov_123.529232,7256,6
3368,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_42_length_6239_cov_137.642626,6239,7
3369,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_43_length_3276_cov_126.316361,3276,1
3370,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_44_length_2995_cov_824.234694,2995,2
3371,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_45_length_1750_cov_248.316814,1750,2
3372,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_46_length_1750_cov_124.447198,1750,0
3373,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_47_length_1442_cov_125.522711,1442,1
3374,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_48_length_1333_cov_871.273083,1333,1
3375,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_49_length_1255_cov_618.170000,1255,2
3376,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_50_length_1190_cov_246.934802,1190,1
3377,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_51_length_1095_cov_381.084615,1095,0
3378,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_52_length_991_cov_247.081197,991,1
3379,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_53_length_954_cov_125.837597,954,0
3380,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_54_length_883_cov_140.516908,883,1
3381,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_55_length_706_cov_876.789555,706,1
3382,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_56_length_621_cov_327.450530,621,1
3383,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_57_length_531_cov_252.292017,531,0
3384,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_58_length_438_cov_502.801567,438,1
3385,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_59_length_413_cov_383.600559,413,0
3386,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_60_length_388_cov_249.411411,388,0
3387,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_61_length_383_cov_122.835366,383,0
3388,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_62_length_374_cov_1110.326019,374,0
3389,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_63_length_364_cov_614.135922,364,1
3390,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_64_length_360_cov_988.088525,360,1
3391,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_65_length_356_cov_492.581395,356,0
3392,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_66_length_354_cov_126.150502,354,1
3393,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_67_length_352_cov_376.774411,352,2
3394,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_68_length_308_cov_182.889328,308,0
3395,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_69_length_287_cov_282.935345,287,0
3396,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_70_length_245_cov_124.573684,245,0
3397,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_71_length_245_cov_122.326316,245,0
3398,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_73_length_232_cov_121.898305,232,1
3399,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_72_length_232_cov_128.197740,232,0
3400,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_74_length_175_cov_248.416667,175,0
3401,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_75_length_174_cov_604.495798,174,0
3402,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_76_length_162_cov_127.738318,162,0
3403,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_77_length_155_cov_245.470000,155,0
3404,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_78_length_134_cov_130.316456,134,0
3405,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_79_length_128_cov_110.849315,128,0
3406,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_80_length_125_cov_492.642857,125,0
3407,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_81_length_125_cov_124.800000,125,0
3408,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_82_length_123_cov_508.588235,123,0
3409,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_83_length_122_cov_290.373134,122,0
3410,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_84_length_115_cov_250.583333,115,0
3411,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_85_length_115_cov_127.300000,115,0
3412,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_86_length_111_cov_121.517857,111,0
3413,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_87_length_111_cov_117.446429,111,0
3414,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_88_length_110_cov_126.309091,110,0
3415,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_89_length_109_cov_107.518519,109,0
3416,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_90_length_107_cov_124.442308,107,0
3417,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_91_length_102_cov_353.531915,102,0
3418,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_92_length_97_cov_379.952381,97,0
3419,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_93_length_85_cov_627.033333,85,0
3420,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_94_length_82_cov_223.000000,82,0
3421,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_95_length_75_cov_129.100000,75,0
3422,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_96_length_65_cov_243.400000,65,0
3423,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_97_length_65_cov_238.100000,65,0
3424,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_98_length_64_cov_490.222222,64,0
3425,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_99_length_61_cov_386.166667,61,0
3426,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_100_length_61_cov_239.666667,61,0
3427,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_101_length_61_cov_115.666667,61,0
3428,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_40,NODE_102_length_57_cov_605.000000,57,0
3429,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_1_length_252461_cov_126.842690,252461,225
3430,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_2_length_227477_cov_126.006517,227477,217
3431,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_3_length_207193_cov_128.515560,207193,179
3432,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_4_length_203061_cov_127.190999,203061,193
3433,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_5_length_169918_cov_129.289092,169918,143
3434,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_6_length_167132_cov_127.116892,167132,152
3435,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_7_length_160917_cov_126.401493,160917,133
3436,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_8_length_147650_cov_127.806924,147650,144
3437,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_9_length_136682_cov_125.908591,136682,118
3438,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_10_length_128772_cov_126.044664,128772,121
3439,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_11_length_117955_cov_125.647684,117955,127
3440,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_12_length_110183_cov_130.074631,110183,88
3441,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_13_length_100974_cov_125.828258,100974,97
3442,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_14_length_100448_cov_126.156435,100448,90
3443,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_15_length_96986_cov_126.983432,96986,80
3444,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_16_length_96519_cov_126.147620,96519,84
3445,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_17_length_94243_cov_126.283178,94243,84
3446,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_18_length_90709_cov_127.302789,90709,88
3447,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_19_length_80534_cov_127.013730,80534,62
3448,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_20_length_77292_cov_125.886635,77292,70
3449,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_21_length_63440_cov_125.076974,63440,63
3450,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_22_length_62106_cov_128.688724,62106,70
3451,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_23_length_52761_cov_126.283099,52761,43
3452,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_24_length_43768_cov_127.549242,43768,37
3453,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_25_length_42660_cov_126.443563,42660,35
3454,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_26_length_41344_cov_125.539514,41344,42
3455,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_27_length_38854_cov_125.481353,38854,35
3456,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_28_length_32273_cov_126.684959,32273,31
3457,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_29_length_31944_cov_125.490451,31944,29
3458,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_30_length_27747_cov_126.034920,27747,29
3459,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_31_length_26378_cov_125.738784,26378,28
3460,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_32_length_25975_cov_126.895988,25975,25
3461,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_33_length_23229_cov_126.324286,23229,23
3462,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_34_length_22746_cov_127.291481,22746,20
3463,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_35_length_22552_cov_126.312442,22552,20
3464,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_36_length_19814_cov_125.343641,19814,25
3465,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_37_length_19596_cov_127.754977,19596,16
3466,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_38_length_11541_cov_126.974752,11541,19
3467,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_39_length_10991_cov_138.153255,10991,17
3468,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_40_length_9225_cov_125.109378,9225,9
3469,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_41_length_7317_cov_127.059488,7317,6
3470,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_42_length_6262_cov_127.562591,6262,9
3471,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_43_length_6239_cov_135.408959,6239,7
3472,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_44_length_3330_cov_127.453740,3330,1
3473,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_45_length_2995_cov_839.160204,2995,2
3474,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_46_length_1750_cov_250.035988,1750,2
3475,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_47_length_1750_cov_126.484366,1750,0
3476,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_48_length_1333_cov_889.830986,1333,1
3477,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_49_length_1255_cov_621.315833,1255,2
3478,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_50_length_1190_cov_248.267841,1190,1
3479,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_51_length_1095_cov_379.236538,1095,0
3480,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_52_length_991_cov_253.451923,991,1
3481,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_53_length_954_cov_123.585095,954,0
3482,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_54_length_883_cov_140.126812,883,1
3483,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_55_length_706_cov_899.118280,706,1
3484,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_56_length_621_cov_321.683746,621,1
3485,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_57_length_599_cov_132.023897,599,0
3486,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_58_length_531_cov_255.481092,531,0
3487,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_59_length_474_cov_1139.293556,474,0
3488,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_60_length_438_cov_502.240209,438,1
3489,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_61_length_413_cov_375.550279,413,0
3490,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_62_length_388_cov_394.273273,388,2
3491,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_63_length_388_cov_249.138138,388,0
3492,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_64_length_383_cov_129.237805,383,0
3493,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_65_length_376_cov_124.691589,376,0
3494,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_66_length_364_cov_635.381877,364,1
3495,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_67_length_356_cov_503.697674,356,0
3496,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_68_length_354_cov_130.515050,354,1
3497,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_69_length_308_cov_197.782609,308,0
3498,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_70_length_287_cov_290.646552,287,0
3499,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_71_length_245_cov_122.210526,245,0
3500,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_72_length_245_cov_117.847368,245,0
3501,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_74_length_232_cov_125.728814,232,1
3502,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_73_length_232_cov_130.576271,232,0
3503,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_75_length_206_cov_1000.384106,206,0
3504,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_76_length_175_cov_259.283333,175,0
3505,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_77_length_174_cov_753.588235,174,0
3506,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_78_length_162_cov_126.925234,162,0
3507,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_79_length_162_cov_125.878505,162,0
3508,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_80_length_155_cov_249.040000,155,0
3509,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_81_length_128_cov_133.301370,128,0
3510,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_82_length_125_cov_515.514286,125,0
3511,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_83_length_125_cov_124.600000,125,0
3512,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_84_length_123_cov_492.588235,123,0
3513,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_85_length_122_cov_171.074627,122,0
3514,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_86_length_115_cov_242.566667,115,0
3515,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_87_length_111_cov_260.803571,111,0
3516,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_88_length_111_cov_132.785714,111,0
3517,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_89_length_110_cov_131.309091,110,0
3518,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_90_length_109_cov_125.000000,109,0
3519,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_91_length_107_cov_121.115385,107,0
3520,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_92_length_102_cov_381.787234,102,0
3521,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_93_length_97_cov_379.476190,97,0
3522,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_94_length_88_cov_124.787879,88,0
3523,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_95_length_82_cov_265.740741,82,0
3524,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_96_length_75_cov_111.250000,75,0
3525,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_97_length_65_cov_243.200000,65,0
3526,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_98_length_65_cov_115.900000,65,0
3527,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_99_length_64_cov_498.333333,64,0
3528,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_100_length_61_cov_378.166667,61,0
3529,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_101_length_61_cov_129.833333,61,0
3530,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_21,NODE_102_length_57_cov_653.000000,57,0
3531,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_1_length_291873_cov_126.490964,291873,260
3532,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_2_length_230440_cov_125.205313,230440,221
3533,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_3_length_206436_cov_125.459354,206436,196
3534,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_4_length_203487_cov_127.720437,203487,175
3535,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_5_length_172451_cov_125.558418,172451,147
3536,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_6_length_167175_cov_126.694381,167175,159
3537,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_7_length_167051_cov_126.058912,167051,151
3538,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_8_length_164580_cov_125.829503,164580,135
3539,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_9_length_146495_cov_126.446879,146495,143
3540,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_10_length_139280_cov_125.712243,139280,121
3541,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_11_length_117436_cov_125.483784,117436,125
3542,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_12_length_111833_cov_129.636038,111833,89
3543,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_13_length_100025_cov_125.059168,100025,90
3544,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_14_length_99795_cov_125.692761,99795,97
3545,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_15_length_98103_cov_125.691559,98103,85
3546,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_16_length_96328_cov_125.784779,96328,86
3547,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_17_length_95887_cov_125.123675,95887,80
3548,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_18_length_91612_cov_126.383411,91612,89
3549,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_19_length_80534_cov_125.906572,80534,62
3550,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_20_length_73845_cov_124.710394,73845,68
3551,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_21_length_63996_cov_126.104596,63996,71
3552,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_22_length_63572_cov_125.479494,63572,63
3553,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_23_length_53881_cov_124.811262,53881,44
3554,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_24_length_45355_cov_126.356887,45355,38
3555,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_25_length_43944_cov_126.039919,43944,37
3556,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_26_length_38590_cov_125.076787,38590,40
3557,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_27_length_32633_cov_124.946099,32633,31
3558,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_28_length_28305_cov_126.332708,28305,30
3559,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_29_length_27968_cov_124.913947,27968,29
3560,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_30_length_26923_cov_132.761873,26923,24
3561,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_31_length_26686_cov_125.584807,26686,25
3562,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_32_length_22746_cov_127.825173,22746,20
3563,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_33_length_21964_cov_125.579944,21964,19
3564,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_34_length_19814_cov_126.058910,19814,25
3565,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_35_length_18372_cov_126.997379,18372,15
3566,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_36_length_11541_cov_124.631987,11541,19
3567,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_37_length_10991_cov_138.459034,10991,17
3568,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_38_length_9225_cov_126.852781,9225,9
3569,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_39_length_7317_cov_125.688378,7317,6
3570,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_40_length_6262_cov_128.093604,6262,9
3571,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_41_length_6239_cov_136.487063,6239,7
3572,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_42_length_2995_cov_828.853401,2995,2
3573,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_60,NODE_43_length_1750_cov_255.336873,1750,2
