,genome,contig,contig length,no. of annotations on contig
449,17870_7_11.velvet,ERS725493_SC_contig000450,327,0
450,17870_7_11.velvet,ERS725493_SC_contig000451,327,0
451,17870_7_11.velvet,ERS725493_SC_contig000452,327,0
452,17870_7_11.velvet,ERS725493_SC_contig000453,327,0
453,17870_7_11.velvet,ERS725493_SC_contig000454,327,0
454,17870_7_11.velvet,ERS725493_SC_contig000455,327,0
455,17870_7_11.velvet,ERS725493_SC_contig000456,326,0
456,17870_7_11.velvet,ERS725493_SC_contig000457,326,0
457,17870_7_11.velvet,ERS725493_SC_contig000458,326,0
458,17870_7_11.velvet,ERS725493_SC_contig000459,326,0
459,17870_7_11.velvet,ERS725493_SC_contig000460,326,0
460,17870_7_11.velvet,ERS725493_SC_contig000461,326,0
461,17870_7_11.velvet,ERS725493_SC_contig000462,314,0
462,17870_7_11.velvet,ERS725493_SC_contig000463,312,0
463,17870_7_11.velvet,ERS725493_SC_contig000464,311,0
464,17870_7_11.velvet,ERS725493_SC_contig000465,304,0
465,15841_4_38.velvet,ERS639881_SC_contig000001,275841,292
466,15841_4_38.velvet,ERS639881_SC_contig000002,152390,171
467,15841_4_38.velvet,ERS639881_SC_contig000003,119251,135
468,15841_4_38.velvet,ERS639881_SC_contig000004,108507,122
469,15841_4_38.velvet,ERS639881_SC_contig000005,107618,109
470,15841_4_38.velvet,ERS639881_SC_contig000006,100918,100
471,15841_4_38.velvet,ERS639881_SC_contig000007,93334,99
472,15841_4_38.velvet,ERS639881_SC_contig000008,91230,94
473,15841_4_38.velvet,ERS639881_SC_contig000009,89063,99
474,15841_4_38.velvet,ERS639881_SC_contig000010,79182,91
475,15841_4_38.velvet,ERS639881_SC_contig000011,77614,75
476,15841_4_38.velvet,ERS639881_SC_contig000012,70421,73
477,15841_4_38.velvet,ERS639881_SC_contig000013,61360,70
478,15841_4_38.velvet,ERS639881_SC_contig000014,57083,44
479,15841_4_38.velvet,ERS639881_SC_contig000015,47821,40
480,15841_4_38.velvet,ERS639881_SC_contig000016,43693,52
481,15841_4_38.velvet,ERS639881_SC_contig000017,41469,33
482,15841_4_38.velvet,ERS639881_SC_contig000018,39412,40
483,15841_4_38.velvet,ERS639881_SC_contig000019,36320,42
484,15841_4_38.velvet,ERS639881_SC_contig000020,30956,22
485,15841_4_38.velvet,ERS639881_SC_contig000021,30101,32
486,15841_4_38.velvet,ERS639881_SC_contig000022,29007,27
487,15841_4_38.velvet,ERS639881_SC_contig000023,28102,27
488,15841_4_38.velvet,ERS639881_SC_contig000024,25489,22
489,15841_4_38.velvet,ERS639881_SC_contig000025,24063,25
490,15841_4_38.velvet,ERS639881_SC_contig000026,21871,17
491,15841_4_38.velvet,ERS639881_SC_contig000027,21439,24
492,15841_4_38.velvet,ERS639881_SC_contig000028,17528,17
493,15841_4_38.velvet,ERS639881_SC_contig000029,14950,17
494,15841_4_38.velvet,ERS639881_SC_contig000030,14734,18
495,15841_4_38.velvet,ERS639881_SC_contig000031,13534,9
496,15841_4_38.velvet,ERS639881_SC_contig000032,13135,10
497,15841_4_38.velvet,ERS639881_SC_contig000033,12312,13
498,15841_4_38.velvet,ERS639881_SC_contig000034,10650,10
499,15841_4_38.velvet,ERS639881_SC_contig000035,9475,10
500,15841_4_38.velvet,ERS639881_SC_contig000036,7328,8
501,15841_4_38.velvet,ERS639881_SC_contig000037,6048,5
502,15841_4_38.velvet,ERS639881_SC_contig000038,4820,4
503,15841_4_38.velvet,ERS639881_SC_contig000039,3974,5
504,15841_4_38.velvet,ERS639881_SC_contig000040,3558,6
505,15841_4_38.velvet,ERS639881_SC_contig000041,3211,1
506,15841_4_38.velvet,ERS639881_SC_contig000042,2537,1
507,15841_4_38.velvet,ERS639881_SC_contig000043,2531,1
508,15841_4_38.velvet,ERS639881_SC_contig000044,2515,4
509,15841_4_38.velvet,ERS639881_SC_contig000045,2397,0
510,15841_4_38.velvet,ERS639881_SC_contig000046,2349,0
511,15841_4_38.velvet,ERS639881_SC_contig000047,2305,3
512,15841_4_38.velvet,ERS639881_SC_contig000048,2243,1
513,15841_4_38.velvet,ERS639881_SC_contig000049,2206,1
514,15841_4_38.velvet,ERS639881_SC_contig000050,2092,1
515,15841_4_38.velvet,ERS639881_SC_contig000051,1973,1
516,15841_4_38.velvet,ERS639881_SC_contig000052,1912,3
517,15841_4_38.velvet,ERS639881_SC_contig000053,1827,1
518,15841_4_38.velvet,ERS639881_SC_contig000054,1825,1
519,15841_4_38.velvet,ERS639881_SC_contig000055,1723,2
520,15841_4_38.velvet,ERS639881_SC_contig000056,1681,2
521,15841_4_38.velvet,ERS639881_SC_contig000057,1643,0
522,15841_4_38.velvet,ERS639881_SC_contig000058,1577,0
523,15841_4_38.velvet,ERS639881_SC_contig000059,1573,4
524,15841_4_38.velvet,ERS639881_SC_contig000060,1547,1
525,15841_4_38.velvet,ERS639881_SC_contig000061,1542,3
526,15841_4_38.velvet,ERS639881_SC_contig000062,1528,1
527,15841_4_38.velvet,ERS639881_SC_contig000063,1482,0
528,15841_4_38.velvet,ERS639881_SC_contig000064,1430,1
529,15841_4_38.velvet,ERS639881_SC_contig000065,1397,1
530,15841_4_38.velvet,ERS639881_SC_contig000066,1386,1
531,15841_4_38.velvet,ERS639881_SC_contig000067,1380,2
532,15841_4_38.velvet,ERS639881_SC_contig000068,1335,1
533,15841_4_38.velvet,ERS639881_SC_contig000069,1307,1
534,15841_4_38.velvet,ERS639881_SC_contig000070,1293,1
535,15841_4_38.velvet,ERS639881_SC_contig000071,1219,1
536,15841_4_38.velvet,ERS639881_SC_contig000072,1216,1
537,15841_4_38.velvet,ERS639881_SC_contig000073,1184,10
538,15841_4_38.velvet,ERS639881_SC_contig000074,1171,0
539,15841_4_38.velvet,ERS639881_SC_contig000075,1160,1
540,15841_4_38.velvet,ERS639881_SC_contig000076,1146,1
541,15841_4_38.velvet,ERS639881_SC_contig000077,1142,3
542,15841_4_38.velvet,ERS639881_SC_contig000078,1140,0
543,15841_4_38.velvet,ERS639881_SC_contig000079,1125,1
544,15841_4_38.velvet,ERS639881_SC_contig000080,1107,1
545,15841_4_38.velvet,ERS639881_SC_contig000081,1080,1
546,15841_4_38.velvet,ERS639881_SC_contig000082,1055,1
547,15841_4_38.velvet,ERS639881_SC_contig000083,1054,0
548,15841_4_38.velvet,ERS639881_SC_contig000084,1051,2
549,15841_4_38.velvet,ERS639881_SC_contig000085,1045,0
550,15841_4_38.velvet,ERS639881_SC_contig000086,1040,4
551,15841_4_38.velvet,ERS639881_SC_contig000087,1036,0
552,15841_4_38.velvet,ERS639881_SC_contig000088,1000,0
553,15841_4_38.velvet,ERS639881_SC_contig000089,982,0
554,15841_4_38.velvet,ERS639881_SC_contig000090,975,1
555,15841_4_38.velvet,ERS639881_SC_contig000091,974,0
556,15841_4_38.velvet,ERS639881_SC_contig000092,957,0
557,15841_4_38.velvet,ERS639881_SC_contig000093,956,1
558,15841_4_38.velvet,ERS639881_SC_contig000094,955,1
559,15841_4_38.velvet,ERS639881_SC_contig000095,945,0
560,15841_4_38.velvet,ERS639881_SC_contig000096,919,0
561,15841_4_38.velvet,ERS639881_SC_contig000097,891,0
562,15841_4_38.velvet,ERS639881_SC_contig000098,890,1
563,15841_4_38.velvet,ERS639881_SC_contig000099,887,0
564,15841_4_38.velvet,ERS639881_SC_contig000100,881,0
565,15841_4_38.velvet,ERS639881_SC_contig000101,880,0
566,15841_4_38.velvet,ERS639881_SC_contig000102,874,3
567,15841_4_38.velvet,ERS639881_SC_contig000103,871,2
568,15841_4_38.velvet,ERS639881_SC_contig000104,870,0
569,15841_4_38.velvet,ERS639881_SC_contig000105,867,0
570,15841_4_38.velvet,ERS639881_SC_contig000106,856,0
571,15841_4_38.velvet,ERS639881_SC_contig000107,835,0
572,15841_4_38.velvet,ERS639881_SC_contig000108,835,0
573,15841_4_38.velvet,ERS639881_SC_contig000109,833,0
574,15841_4_38.velvet,ERS639881_SC_contig000110,828,0
575,15841_4_38.velvet,ERS639881_SC_contig000111,812,9
576,15841_4_38.velvet,ERS639881_SC_contig000112,809,0
577,15841_4_38.velvet,ERS639881_SC_contig000113,808,0
578,15841_4_38.velvet,ERS639881_SC_contig000114,806,0
579,15841_4_38.velvet,ERS639881_SC_contig000115,798,0
580,15841_4_38.velvet,ERS639881_SC_contig000116,796,0
581,15841_4_38.velvet,ERS639881_SC_contig000117,793,0
582,15841_4_38.velvet,ERS639881_SC_contig000118,788,1
583,15841_4_38.velvet,ERS639881_SC_contig000119,786,2
584,15841_4_38.velvet,ERS639881_SC_contig000120,783,2
585,15841_4_38.velvet,ERS639881_SC_contig000121,781,0
586,15841_4_38.velvet,ERS639881_SC_contig000122,767,0
587,15841_4_38.velvet,ERS639881_SC_contig000123,767,0
588,15841_4_38.velvet,ERS639881_SC_contig000124,763,0
589,15841_4_38.velvet,ERS639881_SC_contig000125,752,1
590,15841_4_38.velvet,ERS639881_SC_contig000126,750,0
591,15841_4_38.velvet,ERS639881_SC_contig000127,743,1
592,15841_4_38.velvet,ERS639881_SC_contig000128,741,0
593,15841_4_38.velvet,ERS639881_SC_contig000129,726,1
594,15841_4_38.velvet,ERS639881_SC_contig000130,726,0
595,15841_4_38.velvet,ERS639881_SC_contig000131,725,0
596,15841_4_38.velvet,ERS639881_SC_contig000132,723,0
597,15841_4_38.velvet,ERS639881_SC_contig000133,717,0
598,15841_4_38.velvet,ERS639881_SC_contig000134,714,1
599,15841_4_38.velvet,ERS639881_SC_contig000135,712,1
600,15841_4_38.velvet,ERS639881_SC_contig000136,707,0
601,15841_4_38.velvet,ERS639881_SC_contig000137,704,0
602,15841_4_38.velvet,ERS639881_SC_contig000138,692,0
603,15841_4_38.velvet,ERS639881_SC_contig000139,691,0
604,15841_4_38.velvet,ERS639881_SC_contig000140,691,0
605,15841_4_38.velvet,ERS639881_SC_contig000141,688,2
606,15841_4_38.velvet,ERS639881_SC_contig000142,680,0
607,15841_4_38.velvet,ERS639881_SC_contig000143,674,0
608,15841_4_38.velvet,ERS639881_SC_contig000144,661,0
609,15841_4_38.velvet,ERS639881_SC_contig000145,659,1
610,15841_4_38.velvet,ERS639881_SC_contig000146,656,0
611,15841_4_38.velvet,ERS639881_SC_contig000147,654,0
612,15841_4_38.velvet,ERS639881_SC_contig000148,645,0
613,15841_4_38.velvet,ERS639881_SC_contig000149,633,0
614,15841_4_38.velvet,ERS639881_SC_contig000150,622,0
615,15841_4_38.velvet,ERS639881_SC_contig000151,620,0
616,15841_4_38.velvet,ERS639881_SC_contig000152,618,0
617,15841_4_38.velvet,ERS639881_SC_contig000153,615,0
618,15841_4_38.velvet,ERS639881_SC_contig000154,612,0
619,15841_4_38.velvet,ERS639881_SC_contig000155,610,0
620,15841_4_38.velvet,ERS639881_SC_contig000156,603,0
621,15841_4_38.velvet,ERS639881_SC_contig000157,599,1
622,15841_4_38.velvet,ERS639881_SC_contig000158,598,0
623,15841_4_38.velvet,ERS639881_SC_contig000159,594,1
624,15841_4_38.velvet,ERS639881_SC_contig000160,583,0
625,15841_4_38.velvet,ERS639881_SC_contig000161,580,0
626,15841_4_38.velvet,ERS639881_SC_contig000162,577,0
627,15841_4_38.velvet,ERS639881_SC_contig000163,576,1
628,15841_4_38.velvet,ERS639881_SC_contig000164,575,0
629,15841_4_38.velvet,ERS639881_SC_contig000165,575,0
630,15841_4_38.velvet,ERS639881_SC_contig000166,573,1
631,15841_4_38.velvet,ERS639881_SC_contig000167,571,0
632,15841_4_38.velvet,ERS639881_SC_contig000168,568,1
633,15841_4_38.velvet,ERS639881_SC_contig000170,567,1
634,15841_4_38.velvet,ERS639881_SC_contig000169,567,0
635,15841_4_38.velvet,ERS639881_SC_contig000171,566,0
636,15841_4_38.velvet,ERS639881_SC_contig000172,564,1
637,15841_4_38.velvet,ERS639881_SC_contig000173,563,0
638,15841_4_38.velvet,ERS639881_SC_contig000174,563,0
639,15841_4_38.velvet,ERS639881_SC_contig000175,560,0
640,15841_4_38.velvet,ERS639881_SC_contig000176,559,1
641,15841_4_38.velvet,ERS639881_SC_contig000177,559,1
642,15841_4_38.velvet,ERS639881_SC_contig000178,553,0
643,15841_4_38.velvet,ERS639881_SC_contig000179,544,1
644,15841_4_38.velvet,ERS639881_SC_contig000180,544,0
645,15841_4_38.velvet,ERS639881_SC_contig000181,539,0
646,15841_4_38.velvet,ERS639881_SC_contig000182,537,1
647,15841_4_38.velvet,ERS639881_SC_contig000183,536,0
648,15841_4_38.velvet,ERS639881_SC_contig000184,534,0
649,15841_4_38.velvet,ERS639881_SC_contig000185,533,1
650,15841_4_38.velvet,ERS639881_SC_contig000186,531,0
651,15841_4_38.velvet,ERS639881_SC_contig000187,530,0
652,15841_4_38.velvet,ERS639881_SC_contig000188,528,0
653,15841_4_38.velvet,ERS639881_SC_contig000189,527,0
654,15841_4_38.velvet,ERS639881_SC_contig000190,525,0
655,15841_4_38.velvet,ERS639881_SC_contig000191,522,1
656,15841_4_38.velvet,ERS639881_SC_contig000192,521,1
657,15841_4_38.velvet,ERS639881_SC_contig000193,518,0
658,15841_4_38.velvet,ERS639881_SC_contig000194,515,0
659,15841_4_38.velvet,ERS639881_SC_contig000195,515,0
660,15841_4_38.velvet,ERS639881_SC_contig000196,512,0
661,15841_4_38.velvet,ERS639881_SC_contig000198,511,1
662,15841_4_38.velvet,ERS639881_SC_contig000197,511,0
663,15841_4_38.velvet,ERS639881_SC_contig000199,511,0
664,15841_4_38.velvet,ERS639881_SC_contig000200,506,0
665,15841_4_38.velvet,ERS639881_SC_contig000201,505,0
666,15841_4_38.velvet,ERS639881_SC_contig000202,500,0
667,15841_4_38.velvet,ERS639881_SC_contig000203,499,1
668,15841_4_38.velvet,ERS639881_SC_contig000204,499,0
669,15841_4_38.velvet,ERS639881_SC_contig000205,494,1
670,15841_4_38.velvet,ERS639881_SC_contig000206,491,0
671,15841_4_38.velvet,ERS639881_SC_contig000207,490,0
672,15841_4_38.velvet,ERS639881_SC_contig000208,486,1
673,15841_4_38.velvet,ERS639881_SC_contig000209,486,0
674,15841_4_38.velvet,ERS639881_SC_contig000210,485,0
675,15841_4_38.velvet,ERS639881_SC_contig000211,482,0
676,15841_4_38.velvet,ERS639881_SC_contig000212,482,0
677,15841_4_38.velvet,ERS639881_SC_contig000214,480,1
678,15841_4_38.velvet,ERS639881_SC_contig000213,480,0
679,15841_4_38.velvet,ERS639881_SC_contig000215,478,0
680,15841_4_38.velvet,ERS639881_SC_contig000216,477,0
681,15841_4_38.velvet,ERS639881_SC_contig000217,476,1
682,15841_4_38.velvet,ERS639881_SC_contig000218,475,0
683,15841_4_38.velvet,ERS639881_SC_contig000219,472,0
684,15841_4_38.velvet,ERS639881_SC_contig000220,471,0
685,15841_4_38.velvet,ERS639881_SC_contig000221,468,0
686,15841_4_38.velvet,ERS639881_SC_contig000222,468,0
687,15841_4_38.velvet,ERS639881_SC_contig000223,466,0
688,15841_4_38.velvet,ERS639881_SC_contig000225,465,1
689,15841_4_38.velvet,ERS639881_SC_contig000224,465,0
690,15841_4_38.velvet,ERS639881_SC_contig000226,465,0
691,15841_4_38.velvet,ERS639881_SC_contig000227,462,0
692,15841_4_38.velvet,ERS639881_SC_contig000228,460,0
693,15841_4_38.velvet,ERS639881_SC_contig000229,459,0
694,15841_4_38.velvet,ERS639881_SC_contig000230,459,0
695,15841_4_38.velvet,ERS639881_SC_contig000231,459,0
696,15841_4_38.velvet,ERS639881_SC_contig000232,458,1
697,15841_4_38.velvet,ERS639881_SC_contig000233,458,0
698,15841_4_38.velvet,ERS639881_SC_contig000235,455,1
699,15841_4_38.velvet,ERS639881_SC_contig000234,455,0
700,15841_4_38.velvet,ERS639881_SC_contig000236,454,1
701,15841_4_38.velvet,ERS639881_SC_contig000237,454,1
702,15841_4_38.velvet,ERS639881_SC_contig000238,454,1
703,15841_4_38.velvet,ERS639881_SC_contig000239,454,0
704,15841_4_38.velvet,ERS639881_SC_contig000240,453,0
705,15841_4_38.velvet,ERS639881_SC_contig000241,453,0
706,15841_4_38.velvet,ERS639881_SC_contig000242,450,0
707,15841_4_38.velvet,ERS639881_SC_contig000243,449,0
708,15841_4_38.velvet,ERS639881_SC_contig000244,448,1
709,15841_4_38.velvet,ERS639881_SC_contig000245,448,0
710,15841_4_38.velvet,ERS639881_SC_contig000246,447,0
711,15841_4_38.velvet,ERS639881_SC_contig000247,447,0
712,15841_4_38.velvet,ERS639881_SC_contig000248,444,0
713,15841_4_38.velvet,ERS639881_SC_contig000249,443,0
714,15841_4_38.velvet,ERS639881_SC_contig000250,443,0
715,15841_4_38.velvet,ERS639881_SC_contig000251,443,0
716,15841_4_38.velvet,ERS639881_SC_contig000252,442,0
717,15841_4_38.velvet,ERS639881_SC_contig000253,442,0
718,15841_4_38.velvet,ERS639881_SC_contig000254,441,0
719,15841_4_38.velvet,ERS639881_SC_contig000255,441,0
720,15841_4_38.velvet,ERS639881_SC_contig000256,441,0
721,15841_4_38.velvet,ERS639881_SC_contig000257,440,0
722,15841_4_38.velvet,ERS639881_SC_contig000258,440,0
723,15841_4_38.velvet,ERS639881_SC_contig000259,439,0
724,15841_4_38.velvet,ERS639881_SC_contig000261,438,1
725,15841_4_38.velvet,ERS639881_SC_contig000260,438,0
726,15841_4_38.velvet,ERS639881_SC_contig000262,437,0
727,15841_4_38.velvet,ERS639881_SC_contig000263,436,1
728,15841_4_38.velvet,ERS639881_SC_contig000264,435,0
729,15841_4_38.velvet,ERS639881_SC_contig000265,433,1
730,15841_4_38.velvet,ERS639881_SC_contig000266,433,0
731,15841_4_38.velvet,ERS639881_SC_contig000267,432,0
732,15841_4_38.velvet,ERS639881_SC_contig000268,431,0
733,15841_4_38.velvet,ERS639881_SC_contig000269,429,0
734,15841_4_38.velvet,ERS639881_SC_contig000270,427,0
735,15841_4_38.velvet,ERS639881_SC_contig000271,427,0
736,15841_4_38.velvet,ERS639881_SC_contig000272,426,0
737,15841_4_38.velvet,ERS639881_SC_contig000273,426,0
738,15841_4_38.velvet,ERS639881_SC_contig000274,426,0
739,15841_4_38.velvet,ERS639881_SC_contig000275,424,0
740,15841_4_38.velvet,ERS639881_SC_contig000276,421,0
741,15841_4_38.velvet,ERS639881_SC_contig000277,420,0
742,15841_4_38.velvet,ERS639881_SC_contig000278,418,0
743,15841_4_38.velvet,ERS639881_SC_contig000279,417,0
744,15841_4_38.velvet,ERS639881_SC_contig000280,417,0
745,15841_4_38.velvet,ERS639881_SC_contig000281,417,0
746,15841_4_38.velvet,ERS639881_SC_contig000282,414,0
747,15841_4_38.velvet,ERS639881_SC_contig000283,414,0
748,15841_4_38.velvet,ERS639881_SC_contig000284,413,0
749,15841_4_38.velvet,ERS639881_SC_contig000285,413,0
750,15841_4_38.velvet,ERS639881_SC_contig000286,413,0
751,15841_4_38.velvet,ERS639881_SC_contig000287,413,0
752,15841_4_38.velvet,ERS639881_SC_contig000288,411,1
753,15841_4_38.velvet,ERS639881_SC_contig000289,410,0
754,15841_4_38.velvet,ERS639881_SC_contig000290,409,1
755,15841_4_38.velvet,ERS639881_SC_contig000291,408,0
756,15841_4_38.velvet,ERS639881_SC_contig000292,408,0
757,15841_4_38.velvet,ERS639881_SC_contig000293,407,1
758,15841_4_38.velvet,ERS639881_SC_contig000294,405,0
759,15841_4_38.velvet,ERS639881_SC_contig000295,405,0
760,15841_4_38.velvet,ERS639881_SC_contig000296,404,1
761,15841_4_38.velvet,ERS639881_SC_contig000297,404,0
762,15841_4_38.velvet,ERS639881_SC_contig000298,403,1
763,15841_4_38.velvet,ERS639881_SC_contig000299,403,0
764,15841_4_38.velvet,ERS639881_SC_contig000300,403,0
765,15841_4_38.velvet,ERS639881_SC_contig000301,402,0
766,15841_4_38.velvet,ERS639881_SC_contig000302,401,0
767,15841_4_38.velvet,ERS639881_SC_contig000303,399,0
768,15841_4_38.velvet,ERS639881_SC_contig000305,398,1
769,15841_4_38.velvet,ERS639881_SC_contig000304,398,0
770,15841_4_38.velvet,ERS639881_SC_contig000306,397,0
771,15841_4_38.velvet,ERS639881_SC_contig000307,395,0
772,15841_4_38.velvet,ERS639881_SC_contig000309,394,1
773,15841_4_38.velvet,ERS639881_SC_contig000308,394,0
774,15841_4_38.velvet,ERS639881_SC_contig000310,393,0
775,15841_4_38.velvet,ERS639881_SC_contig000311,393,0
776,15841_4_38.velvet,ERS639881_SC_contig000312,393,0
777,15841_4_38.velvet,ERS639881_SC_contig000313,392,0
778,15841_4_38.velvet,ERS639881_SC_contig000314,391,0
779,15841_4_38.velvet,ERS639881_SC_contig000315,391,0
780,15841_4_38.velvet,ERS639881_SC_contig000316,389,1
781,15841_4_38.velvet,ERS639881_SC_contig000317,389,0
782,15841_4_38.velvet,ERS639881_SC_contig000318,388,1
783,15841_4_38.velvet,ERS639881_SC_contig000319,388,0
784,15841_4_38.velvet,ERS639881_SC_contig000320,387,0
785,15841_4_38.velvet,ERS639881_SC_contig000321,386,1
786,15841_4_38.velvet,ERS639881_SC_contig000322,386,1
787,15841_4_38.velvet,ERS639881_SC_contig000324,385,1
788,15841_4_38.velvet,ERS639881_SC_contig000323,385,0
789,15841_4_38.velvet,ERS639881_SC_contig000325,384,0
790,15841_4_38.velvet,ERS639881_SC_contig000326,384,0
791,15841_4_38.velvet,ERS639881_SC_contig000327,384,0
792,15841_4_38.velvet,ERS639881_SC_contig000328,382,1
793,15841_4_38.velvet,ERS639881_SC_contig000332,382,1
794,15841_4_38.velvet,ERS639881_SC_contig000329,382,0
795,15841_4_38.velvet,ERS639881_SC_contig000330,382,0
796,15841_4_38.velvet,ERS639881_SC_contig000331,382,0
797,15841_4_38.velvet,ERS639881_SC_contig000333,381,1
798,15841_4_38.velvet,ERS639881_SC_contig000335,381,1
799,15841_4_38.velvet,ERS639881_SC_contig000334,381,0
800,15841_4_38.velvet,ERS639881_SC_contig000336,380,0
801,15841_4_38.velvet,ERS639881_SC_contig000337,377,0
802,15841_4_38.velvet,ERS639881_SC_contig000338,377,0
803,15841_4_38.velvet,ERS639881_SC_contig000339,377,0
804,15841_4_38.velvet,ERS639881_SC_contig000341,376,1
805,15841_4_38.velvet,ERS639881_SC_contig000340,376,0
806,15841_4_38.velvet,ERS639881_SC_contig000342,375,0
807,15841_4_38.velvet,ERS639881_SC_contig000343,375,0
808,15841_4_38.velvet,ERS639881_SC_contig000344,375,0
809,15841_4_38.velvet,ERS639881_SC_contig000347,374,1
810,15841_4_38.velvet,ERS639881_SC_contig000350,374,1
811,15841_4_38.velvet,ERS639881_SC_contig000345,374,0
812,15841_4_38.velvet,ERS639881_SC_contig000346,374,0
813,15841_4_38.velvet,ERS639881_SC_contig000348,374,0
814,15841_4_38.velvet,ERS639881_SC_contig000349,374,0
815,15841_4_38.velvet,ERS639881_SC_contig000351,373,0
816,15841_4_38.velvet,ERS639881_SC_contig000352,372,0
817,15841_4_38.velvet,ERS639881_SC_contig000353,372,0
818,15841_4_38.velvet,ERS639881_SC_contig000354,371,0
819,15841_4_38.velvet,ERS639881_SC_contig000355,369,0
820,15841_4_38.velvet,ERS639881_SC_contig000358,368,1
821,15841_4_38.velvet,ERS639881_SC_contig000356,368,0
822,15841_4_38.velvet,ERS639881_SC_contig000357,368,0
823,15841_4_38.velvet,ERS639881_SC_contig000359,367,0
824,15841_4_38.velvet,ERS639881_SC_contig000360,367,0
825,15841_4_38.velvet,ERS639881_SC_contig000361,366,0
826,15841_4_38.velvet,ERS639881_SC_contig000362,366,0
827,15841_4_38.velvet,ERS639881_SC_contig000363,364,1
828,15841_4_38.velvet,ERS639881_SC_contig000364,363,0
829,15841_4_38.velvet,ERS639881_SC_contig000365,362,0
830,15841_4_38.velvet,ERS639881_SC_contig000366,359,0
831,15841_4_38.velvet,ERS639881_SC_contig000367,359,0
832,15841_4_38.velvet,ERS639881_SC_contig000368,359,0
833,15841_4_38.velvet,ERS639881_SC_contig000369,359,0
834,15841_4_38.velvet,ERS639881_SC_contig000370,358,1
835,15841_4_38.velvet,ERS639881_SC_contig000371,358,0
836,15841_4_38.velvet,ERS639881_SC_contig000372,355,0
837,15841_4_38.velvet,ERS639881_SC_contig000373,355,0
838,15841_4_38.velvet,ERS639881_SC_contig000374,355,0
839,15841_4_38.velvet,ERS639881_SC_contig000375,354,1
840,15841_4_38.velvet,ERS639881_SC_contig000376,354,0
841,15841_4_38.velvet,ERS639881_SC_contig000377,353,1
842,15841_4_38.velvet,ERS639881_SC_contig000378,353,0
843,15841_4_38.velvet,ERS639881_SC_contig000379,353,0
844,15841_4_38.velvet,ERS639881_SC_contig000380,352,0
845,15841_4_38.velvet,ERS639881_SC_contig000381,352,0
846,15841_4_38.velvet,ERS639881_SC_contig000382,352,0
847,15841_4_38.velvet,ERS639881_SC_contig000383,351,0
848,15841_4_38.velvet,ERS639881_SC_contig000384,351,0
849,15841_4_38.velvet,ERS639881_SC_contig000386,350,1
850,15841_4_38.velvet,ERS639881_SC_contig000387,350,1
851,15841_4_38.velvet,ERS639881_SC_contig000385,350,0
852,15841_4_38.velvet,ERS639881_SC_contig000388,349,1
853,15841_4_38.velvet,ERS639881_SC_contig000389,349,0
854,15841_4_38.velvet,ERS639881_SC_contig000390,348,0
855,15841_4_38.velvet,ERS639881_SC_contig000391,348,0
856,15841_4_38.velvet,ERS639881_SC_contig000392,346,0
857,15841_4_38.velvet,ERS639881_SC_contig000393,346,0
858,15841_4_38.velvet,ERS639881_SC_contig000394,346,0
859,15841_4_38.velvet,ERS639881_SC_contig000395,345,0
860,15841_4_38.velvet,ERS639881_SC_contig000396,345,0
861,15841_4_38.velvet,ERS639881_SC_contig000397,344,1
862,15841_4_38.velvet,ERS639881_SC_contig000398,344,0
863,15841_4_38.velvet,ERS639881_SC_contig000399,344,0
864,15841_4_38.velvet,ERS639881_SC_contig000400,344,0
865,15841_4_38.velvet,ERS639881_SC_contig000401,344,0
866,15841_4_38.velvet,ERS639881_SC_contig000402,344,0
867,15841_4_38.velvet,ERS639881_SC_contig000403,343,0
868,15841_4_38.velvet,ERS639881_SC_contig000404,342,0
869,15841_4_38.velvet,ERS639881_SC_contig000405,342,0
870,15841_4_38.velvet,ERS639881_SC_contig000406,341,0
871,15841_4_38.velvet,ERS639881_SC_contig000407,341,0
872,15841_4_38.velvet,ERS639881_SC_contig000408,340,0
873,15841_4_38.velvet,ERS639881_SC_contig000409,339,0
874,15841_4_38.velvet,ERS639881_SC_contig000410,338,0
875,15841_4_38.velvet,ERS639881_SC_contig000411,337,1
876,15841_4_38.velvet,ERS639881_SC_contig000412,336,0
877,15841_4_38.velvet,ERS639881_SC_contig000413,336,0
878,15841_4_38.velvet,ERS639881_SC_contig000414,336,0
879,15841_4_38.velvet,ERS639881_SC_contig000415,336,0
880,15841_4_38.velvet,ERS639881_SC_contig000416,335,0
881,15841_4_38.velvet,ERS639881_SC_contig000417,334,0
882,15841_4_38.velvet,ERS639881_SC_contig000419,332,1
883,15841_4_38.velvet,ERS639881_SC_contig000421,332,1
884,15841_4_38.velvet,ERS639881_SC_contig000418,332,0
885,15841_4_38.velvet,ERS639881_SC_contig000420,332,0
886,15841_4_38.velvet,ERS639881_SC_contig000422,331,0
887,15841_4_38.velvet,ERS639881_SC_contig000423,331,0
888,15841_4_38.velvet,ERS639881_SC_contig000424,330,0
889,15841_4_38.velvet,ERS639881_SC_contig000425,330,0
890,15841_4_38.velvet,ERS639881_SC_contig000426,329,0
891,15841_4_38.velvet,ERS639881_SC_contig000427,329,0
892,15841_4_38.velvet,ERS639881_SC_contig000431,328,1
893,15841_4_38.velvet,ERS639881_SC_contig000428,328,0
894,15841_4_38.velvet,ERS639881_SC_contig000429,328,0
895,15841_4_38.velvet,ERS639881_SC_contig000430,328,0
896,15841_4_38.velvet,ERS639881_SC_contig000432,326,0
