,genome,contig,contig length,no. of annotations on contig
5567,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_108_length_10720_cov_9.734285,10720,9
5568,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_109_length_10697_cov_9.714783,10697,8
5569,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_110_length_10463_cov_9.690256,10463,6
5570,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_111_length_10234_cov_9.770897,10234,9
5571,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_112_length_10064_cov_9.733053,10064,9
5572,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_113_length_10017_cov_9.998390,10017,8
5573,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_114_length_9988_cov_9.719604,9988,6
5574,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_115_length_9919_cov_9.773318,9919,10
5575,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_116_length_9832_cov_9.724552,9832,9
5576,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_117_length_9799_cov_9.555853,9799,9
5577,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_118_length_9774_cov_9.775601,9774,14
5578,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_119_length_9461_cov_9.747442,9461,9
5579,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_120_length_9154_cov_10.396607,9154,9
5580,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_121_length_8889_cov_9.763391,8889,8
5581,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_122_length_8884_cov_10.420007,8884,9
5582,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_123_length_8735_cov_9.770848,8735,16
5583,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_124_length_8729_cov_9.759131,8729,6
5584,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_125_length_8458_cov_9.748240,8458,12
5585,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_126_length_8427_cov_10.159281,8427,8
5586,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_127_length_8380_cov_9.847043,8380,10
5587,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_128_length_8110_cov_9.811278,8110,10
5588,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_129_length_7945_cov_9.832740,7945,9
5589,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_130_length_7872_cov_9.672739,7872,7
5590,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_131_length_7730_cov_9.727427,7730,7
5591,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_132_length_7729_cov_9.729352,7729,7
5592,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_133_length_7596_cov_9.694507,7596,9
5593,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_134_length_7513_cov_9.813475,7513,7
5594,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_135_length_7396_cov_9.769231,7396,5
5595,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_136_length_7338_cov_9.641923,7338,7
5596,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_137_length_7331_cov_9.658809,7331,11
5597,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_138_length_7268_cov_9.828536,7268,5
5598,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_139_length_7195_cov_9.829025,7195,8
5599,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_140_length_7186_cov_9.650724,7186,6
5600,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_141_length_7143_cov_9.707755,7143,8
5601,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_142_length_7056_cov_9.819602,7056,6
5602,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_143_length_7038_cov_9.954317,7038,6
5603,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_144_length_6981_cov_9.055620,6981,8
5604,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_145_length_6959_cov_9.918628,6959,4
5605,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_146_length_6852_cov_9.688856,6852,4
5606,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_147_length_6685_cov_10.133777,6685,5
5607,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_148_length_6667_cov_9.745524,6667,4
5608,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_149_length_6579_cov_9.428484,6579,4
5609,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_150_length_6555_cov_9.684162,6555,6
5610,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_151_length_6546_cov_9.693152,6546,6
5611,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_152_length_6462_cov_9.411120,6462,9
5612,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_153_length_6403_cov_10.102118,6403,6
5613,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_154_length_6362_cov_9.734447,6362,6
5614,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_155_length_6346_cov_9.777476,6346,6
5615,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_156_length_6300_cov_9.862285,6300,8
5616,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_157_length_6188_cov_9.782523,6188,4
5617,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_158_length_6068_cov_10.453180,6068,6
5618,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_159_length_6008_cov_9.811668,6008,6
5619,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_160_length_5934_cov_9.707188,5934,5
5620,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_161_length_5885_cov_9.794938,5885,6
5621,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_162_length_5877_cov_9.123276,5877,4
5622,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_163_length_5696_cov_9.860117,5696,0
5623,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_164_length_5651_cov_9.666846,5651,5
5624,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_165_length_5619_cov_9.742873,5619,4
5625,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_166_length_5586_cov_9.928844,5586,5
5626,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_167_length_5570_cov_9.821591,5570,7
5627,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_168_length_5554_cov_9.837685,5554,7
5628,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_169_length_5540_cov_10.261761,5540,5
5629,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_170_length_5513_cov_9.664827,5513,2
5630,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_171_length_5324_cov_9.724795,5324,4
5631,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_172_length_5315_cov_9.731959,5315,4
5632,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_173_length_5292_cov_10.275360,5292,4
5633,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_174_length_5089_cov_9.238827,5089,2
5634,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_175_length_5062_cov_9.478636,5062,4
5635,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_176_length_5051_cov_9.686369,5051,4
5636,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_177_length_4984_cov_9.741594,4984,5
5637,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_178_length_4939_cov_9.981489,4939,7
5638,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_179_length_4920_cov_9.547388,4920,9
5639,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_180_length_4879_cov_10.757185,4879,6
5640,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_181_length_4841_cov_9.905961,4841,4
5641,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_182_length_4739_cov_9.892106,4739,5
5642,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_183_length_4432_cov_8.676464,4432,4
5643,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_184_length_4239_cov_9.810668,4239,4
5644,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_185_length_4145_cov_9.741888,4145,3
5645,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_186_length_4014_cov_9.625603,4014,4
5646,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_187_length_4008_cov_9.655050,4008,5
5647,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_188_length_3981_cov_9.675205,3981,5
5648,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_189_length_3978_cov_9.727762,3978,2
5649,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_190_length_3824_cov_10.140112,3824,3
5650,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_191_length_3627_cov_9.842817,3627,4
5651,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_192_length_3624_cov_9.876515,3624,2
5652,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_193_length_3447_cov_9.948071,3447,4
5653,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_194_length_3120_cov_10.026290,3120,4
5654,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_195_length_3082_cov_9.708153,3082,1
5655,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_196_length_3069_cov_9.758356,3069,2
5656,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_197_length_3045_cov_9.566375,3045,2
5657,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_198_length_3028_cov_64.209759,3028,1
5658,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_200_length_2980_cov_10.039959,2980,4
5659,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_199_length_2980_cov_10.058216,2980,2
5660,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_201_length_2778_cov_9.728249,2778,3
5661,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_202_length_2761_cov_10.355067,2761,2
5662,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_203_length_2610_cov_9.797079,2610,3
5663,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_204_length_2606_cov_9.813760,2606,2
5664,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_205_length_2529_cov_10.119902,2529,1
5665,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_206_length_2505_cov_9.678336,2505,3
5666,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_207_length_2446_cov_9.858168,2446,2
5667,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_208_length_2430_cov_9.927752,2430,2
5668,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_209_length_2347_cov_9.750220,2347,2
5669,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_210_length_2264_cov_10.013717,2264,1
5670,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_211_length_2235_cov_10.124652,2235,3
5671,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_212_length_2227_cov_10.361860,2227,0
5672,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_213_length_2217_cov_9.549533,2217,2
5673,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_214_length_2142_cov_9.898305,2142,3
5674,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_215_length_2126_cov_9.947291,2126,1
5675,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_216_length_2096_cov_9.941060,2096,2
5676,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_217_length_2067_cov_10.268844,2067,2
5677,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_218_length_1897_cov_9.578022,1897,1
5678,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_219_length_1853_cov_9.851351,1853,3
5679,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_220_length_1794_cov_10.642400,1794,0
5680,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_221_length_1755_cov_8.619785,1755,1
5681,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_222_length_1723_cov_9.748481,1723,1
5682,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_223_length_1694_cov_9.533086,1694,1
5683,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_224_length_1693_cov_9.918936,1693,1
5684,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_225_length_1680_cov_10.018091,1680,2
5685,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_226_length_1660_cov_10.145294,1660,2
5686,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_227_length_1605_cov_10.131545,1605,1
5687,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_228_length_1508_cov_10.194969,1508,1
5688,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_229_length_1418_cov_9.689784,1418,1
5689,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_230_length_1378_cov_9.359723,1378,1
5690,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_231_length_1333_cov_65.926752,1333,1
5691,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_232_length_1253_cov_48.573129,1253,2
5692,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_233_length_1193_cov_19.432796,1193,1
5693,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_234_length_1162_cov_9.419355,1162,1
5694,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_235_length_1117_cov_31.647115,1117,0
5695,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_236_length_1081_cov_10.176295,1081,0
5696,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_237_length_1074_cov_9.578736,1074,1
5697,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_238_length_1065_cov_9.152834,1065,1
5698,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_239_length_1056_cov_10.282942,1056,2
5699,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_240_length_1032_cov_68.579058,1032,1
5700,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_241_length_1029_cov_10.701681,1029,2
5701,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_242_length_901_cov_10.629854,901,2
5702,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_243_length_897_cov_10.671951,897,2
5703,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_244_length_856_cov_9.333761,856,1
5704,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_245_length_853_cov_9.399485,853,1
5705,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_246_length_773_cov_18.876437,773,1
5706,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_247_length_744_cov_12.008996,744,1
5707,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_248_length_734_cov_30.076104,734,0
5708,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_249_length_706_cov_72.236884,706,1
5709,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_250_length_701_cov_10.794872,701,0
5710,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_251_length_676_cov_20.318865,676,0
5711,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_252_length_676_cov_9.497496,676,0
5712,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_253_length_667_cov_42.289831,667,0
5713,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_254_length_642_cov_10.336283,642,0
5714,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_255_length_626_cov_8.440801,626,1
5715,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_256_length_600_cov_30.277247,600,1
5716,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_257_length_592_cov_9.601942,592,3
5717,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_258_length_564_cov_8.987680,564,0
5718,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_259_length_530_cov_9.668874,530,0
5719,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_260_length_525_cov_29.899554,525,1
5720,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_261_length_512_cov_20.073563,512,0
5721,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_262_length_508_cov_10.162413,508,0
5722,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_263_length_494_cov_12.115108,494,1
5723,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_264_length_486_cov_17.073350,486,0
5724,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_265_length_429_cov_5.147727,429,1
5725,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_266_length_417_cov_7.858824,417,0
5726,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_267_length_408_cov_27.652568,408,1
5727,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_268_length_402_cov_10.741538,402,0
5728,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_269_length_388_cov_9.906752,388,1
5729,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_270_length_352_cov_22.181818,352,2
5730,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_271_length_328_cov_10.298805,328,0
5731,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_272_length_317_cov_16.620833,317,0
5732,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_273_length_317_cov_8.725000,317,0
5733,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_274_length_301_cov_30.758929,301,0
5734,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_275_length_286_cov_13.153110,286,0
5735,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_276_length_284_cov_9.700483,284,2
5736,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_277_length_276_cov_9.231156,276,2
5737,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_278_length_267_cov_17.400000,267,1
5738,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_279_length_260_cov_14.486339,260,0
5739,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_280_length_259_cov_38.417582,259,0
5740,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_281_length_247_cov_69.052941,247,0
5741,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_282_length_246_cov_8.639053,246,0
5742,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_283_length_236_cov_22.547170,236,0
5743,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_284_length_235_cov_9.240506,235,0
5744,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_285_length_226_cov_46.516779,226,0
5745,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_286_length_225_cov_16.358108,225,1
5746,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_287_length_218_cov_9.609929,218,0
5747,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_288_length_206_cov_7.046512,206,0
5748,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_289_length_203_cov_20.452381,203,0
5749,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_290_length_199_cov_14.229508,199,1
5750,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_291_length_192_cov_5.800000,192,2
5751,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_292_length_183_cov_52.066038,183,0
5752,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_293_length_175_cov_16.428571,175,1
5753,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_294_length_174_cov_24.639175,174,0
5754,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_295_length_172_cov_11.936842,172,0
5755,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_296_length_171_cov_11.744681,171,0
5756,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_297_length_169_cov_7.326087,169,0
5757,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_298_length_168_cov_14.109890,168,0
5758,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_299_length_159_cov_23.560976,159,0
5759,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_300_length_155_cov_31.692308,155,1
5760,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_301_length_155_cov_8.346154,155,0
5761,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_302_length_154_cov_14.519481,154,0
5762,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_303_length_154_cov_8.506494,154,0
5763,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_305_length_153_cov_7.539474,153,2
5764,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_304_length_153_cov_26.723684,153,0
5765,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_306_length_148_cov_33.183099,148,0
5766,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_307_length_132_cov_15.163636,132,0
5767,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_308_length_126_cov_21.571429,126,0
5768,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_309_length_119_cov_7.452381,119,0
5769,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_310_length_105_cov_16.535714,105,0
5770,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_311_length_105_cov_6.785714,105,0
5771,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_312_length_80_cov_29.000000,80,0
5772,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_313_length_78_cov_33.000000,78,1
5773,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_314_length_78_cov_14.000000,78,1
5774,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_315_length_78_cov_9.000000,78,1
5775,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_1_length_69798_cov_9.730985,69798,66
5776,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_2_length_63672_cov_9.735215,63672,61
5777,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_3_length_62311_cov_9.722065,62311,55
5778,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_4_length_51294_cov_9.808911,51294,47
5779,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_5_length_47321_cov_9.776924,47321,43
5780,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_6_length_44154_cov_9.733988,44154,42
5781,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_7_length_43911_cov_9.720651,43911,42
5782,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_8_length_42946_cov_9.670928,42946,36
5783,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_9_length_42940_cov_10.043137,42940,39
5784,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_10_length_41102_cov_10.640390,41102,34
5785,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_11_length_40907_cov_9.735072,40907,39
5786,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_12_length_40006_cov_9.748929,40006,39
5787,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_13_length_39287_cov_9.712879,39287,46
5788,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_14_length_38994_cov_9.772927,38994,44
5789,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_15_length_36647_cov_9.737736,36647,39
5790,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_16_length_36321_cov_9.579213,36321,34
5791,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_17_length_34746_cov_9.721740,34746,32
5792,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_18_length_33612_cov_9.891516,33612,37
5793,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_19_length_32574_cov_9.807059,32574,27
