,genome,contig,contig length,no. of annotations on contig
1201,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_12_length_126977_cov_97.589669,126977,120
1202,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_13_length_123882_cov_97.965274,123882,107
1203,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_14_length_122233_cov_98.126537,122233,110
1204,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_15_length_114660_cov_97.913433,114660,100
1205,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_16_length_109510_cov_97.319529,109510,98
1206,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_17_length_92298_cov_97.476210,92298,88
1207,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_18_length_89735_cov_97.846164,89735,74
1208,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_19_length_84669_cov_98.034592,84669,91
1209,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_20_length_84581_cov_97.354282,84581,83
1210,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_21_length_77249_cov_97.427015,77249,73
1211,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_22_length_67183_cov_97.330369,67183,55
1212,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_23_length_60768_cov_97.186912,60768,49
1213,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_24_length_60733_cov_97.856027,60733,54
1214,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_25_length_56853_cov_97.325311,56853,50
1215,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_26_length_55951_cov_97.871637,55951,53
1216,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_27_length_53741_cov_97.755709,53741,57
1217,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_28_length_43809_cov_97.417470,43809,37
1218,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_29_length_40325_cov_96.550161,40325,58
1219,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_30_length_40160_cov_97.270789,40160,41
1220,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_31_length_38898_cov_97.836393,38898,39
1221,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_32_length_35183_cov_97.818663,35183,37
1222,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_33_length_34929_cov_97.333458,34929,31
1223,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_34_length_32955_cov_98.522401,32955,26
1224,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_35_length_30843_cov_98.752274,30843,28
1225,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_36_length_30682_cov_97.155418,30682,31
1226,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_37_length_29437_cov_97.793581,29437,35
1227,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_38_length_29012_cov_98.672998,29012,34
1228,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_39_length_27699_cov_97.758718,27699,25
1229,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_40_length_26662_cov_98.003232,26662,21
1230,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_41_length_23937_cov_97.093753,23937,23
1231,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_42_length_23277_cov_99.244983,23277,20
1232,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_43_length_15441_cov_96.376511,15441,13
1233,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_44_length_13844_cov_97.327435,13844,27
1234,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_45_length_12349_cov_97.223524,12349,11
1235,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_46_length_11972_cov_99.214232,11972,17
1236,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_47_length_10618_cov_101.478273,10618,9
1237,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_48_length_9225_cov_97.296183,9225,9
1238,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_49_length_7733_cov_95.622558,7733,7
1239,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_50_length_6555_cov_98.844154,6555,9
1240,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_51_length_4628_cov_100.607479,4628,7
1241,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_52_length_4223_cov_98.856766,4223,7
1242,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_53_length_4153_cov_97.423133,4153,5
1243,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_54_length_4014_cov_98.085880,4014,2
1244,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_55_length_3173_cov_98.983964,3173,3
1245,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_56_length_3027_cov_683.714670,3027,1
1246,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_57_length_2826_cov_95.274991,2826,3
1247,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_58_length_2303_cov_96.255783,2303,2
1248,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_59_length_1750_cov_98.240118,1750,0
1249,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_60_length_1618_cov_105.113884,1618,2
1250,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_61_length_1513_cov_95.325789,1513,3
1251,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_62_length_1442_cov_95.302812,1442,1
1252,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_63_length_1345_cov_292.596899,1345,2
1253,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_64_length_1333_cov_683.056338,1333,1
1254,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_65_length_1303_cov_196.128205,1303,2
1255,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_66_length_1301_cov_118.471910,1301,2
1256,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_67_length_1255_cov_494.237500,1255,2
1257,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_68_length_1232_cov_194.963466,1232,1
1258,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_69_length_1127_cov_291.988806,1127,0
1259,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_70_length_1095_cov_291.742308,1095,0
1260,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_71_length_1031_cov_199.838115,1031,0
1261,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_72_length_991_cov_188.634615,991,1
1262,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_73_length_799_cov_445.350806,799,2
1263,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_74_length_706_cov_677.427035,706,1
1264,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_75_length_672_cov_251.356564,672,0
1265,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_76_length_657_cov_292.169435,657,1
1266,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_77_length_645_cov_385.230508,645,0
1267,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_78_length_593_cov_103.078067,593,0
1268,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_79_length_566_cov_1182.056751,566,0
1269,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_80_length_531_cov_198.968487,531,0
1270,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_81_length_512_cov_202.181619,512,0
1271,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_82_length_388_cov_194.417417,388,0
1272,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_83_length_383_cov_98.750000,383,0
1273,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_84_length_376_cov_99.168224,376,1
1274,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_85_length_352_cov_282.404040,352,2
1275,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_86_length_345_cov_192.237931,345,0
1276,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_87_length_344_cov_100.217993,344,1
1277,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_88_length_342_cov_675.331010,342,0
1278,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_89_length_332_cov_278.361011,332,1
1279,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_90_length_323_cov_100.492537,323,0
1280,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_91_length_315_cov_99.311538,315,0
1281,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_92_length_313_cov_103.151163,313,0
1282,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_93_length_308_cov_143.537549,308,0
1283,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_94_length_305_cov_198.180000,305,0
1284,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_95_length_305_cov_92.480000,305,0
1285,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_96_length_273_cov_101.967890,273,0
1286,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_97_length_266_cov_96.966825,266,0
1287,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_98_length_245_cov_99.173684,245,0
1288,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_99_length_245_cov_97.873684,245,0
1289,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_101_length_232_cov_96.830508,232,1
1290,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_100_length_232_cov_199.016949,232,0
1291,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_102_length_204_cov_286.127517,204,0
1292,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_103_length_202_cov_384.632653,202,0
1293,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_104_length_193_cov_201.782609,193,0
1294,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_105_length_185_cov_182.176923,185,0
1295,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_106_length_173_cov_287.135593,173,0
1296,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_107_length_170_cov_93.269565,170,0
1297,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_108_length_162_cov_105.981308,162,0
1298,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_109_length_162_cov_95.934579,162,0
1299,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_110_length_161_cov_129.603774,161,0
1300,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_111_length_161_cov_91.226415,161,0
1301,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_112_length_159_cov_279.923077,159,0
1302,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_113_length_155_cov_205.370000,155,0
1303,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_114_length_149_cov_97.351064,149,0
1304,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_115_length_149_cov_96.276596,149,0
1305,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_116_length_137_cov_94.951220,137,0
1306,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_117_length_135_cov_92.837500,135,0
1307,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_118_length_128_cov_92.287671,128,0
1308,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_119_length_117_cov_285.032258,117,0
1309,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_120_length_111_cov_308.660714,111,0
1310,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_121_length_111_cov_87.607143,111,0
1311,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_122_length_110_cov_91.927273,110,0
1312,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_123_length_109_cov_95.740741,109,0
1313,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_124_length_109_cov_92.444444,109,0
1314,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_125_length_107_cov_95.423077,107,0
1315,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_126_length_106_cov_83.784314,106,0
1316,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_127_length_102_cov_300.553191,102,0
1317,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_128_length_98_cov_200.790698,98,0
1318,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_129_length_96_cov_96.414634,96,0
1319,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_130_length_90_cov_490.857143,90,0
1320,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_131_length_90_cov_192.828571,90,0
1321,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_132_length_86_cov_212.225806,86,0
1322,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_133_length_76_cov_107.952381,76,0
1323,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_134_length_75_cov_108.350000,75,0
1324,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_135_length_75_cov_100.500000,75,0
1325,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_136_length_66_cov_90.727273,66,0
1326,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_137_length_64_cov_399.888889,64,0
1327,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_138_length_63_cov_175.000000,63,0
1328,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_139_length_63_cov_107.250000,63,0
1329,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_140_length_61_cov_195.500000,61,0
1330,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_32,NODE_141_length_58_cov_363.000000,58,0
1331,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_1_length_323417_cov_97.956287,323417,315
1332,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_2_length_303573_cov_98.356648,303573,279
1333,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_3_length_284756_cov_98.557518,284756,264
1334,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_4_length_255216_cov_97.360165,255216,251
1335,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_5_length_222466_cov_97.636718,222466,202
1336,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_6_length_204752_cov_98.657689,204752,188
1337,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_7_length_199867_cov_97.749605,199867,173
1338,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_8_length_175273_cov_97.622048,175273,164
1339,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_9_length_170548_cov_97.459133,170548,160
1340,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_10_length_170387_cov_97.964229,170387,180
1341,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_11_length_128918_cov_97.780635,128918,119
1342,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_12_length_126976_cov_97.821338,126976,120
1343,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_13_length_124977_cov_97.685220,124977,108
1344,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_14_length_122074_cov_97.461322,122074,110
1345,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_15_length_115686_cov_98.030329,115686,102
1346,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_16_length_109510_cov_97.508876,109510,98
1347,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_17_length_92298_cov_97.397635,92298,88
1348,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_18_length_89261_cov_96.892126,89261,73
1349,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_19_length_85778_cov_97.612309,85778,84
1350,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_20_length_84279_cov_98.932585,84279,90
1351,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_21_length_77310_cov_97.672604,77310,73
1352,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_22_length_67183_cov_97.350137,67183,55
1353,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_23_length_60768_cov_98.184952,60768,49
1354,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_24_length_60733_cov_97.645390,60733,54
1355,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_25_length_56853_cov_97.993644,56853,51
1356,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_26_length_55471_cov_97.719449,55471,52
1357,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_27_length_52913_cov_98.000151,52913,57
1358,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_28_length_43809_cov_97.565800,43809,36
1359,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_29_length_40325_cov_97.710852,40325,58
1360,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_30_length_40166_cov_97.635786,40166,41
1361,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_31_length_38898_cov_96.949103,38898,39
1362,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_32_length_35183_cov_97.618823,35183,37
1363,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_33_length_34929_cov_98.588662,34929,31
1364,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_34_length_33907_cov_105.035360,33907,37
1365,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_35_length_32955_cov_97.892371,32955,26
1366,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_36_length_30843_cov_97.292257,30843,28
1367,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_37_length_30682_cov_97.414732,30682,31
1368,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_38_length_29012_cov_97.775564,29012,34
1369,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_39_length_27699_cov_97.168319,27699,25
1370,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_40_length_26662_cov_97.260232,26662,21
1371,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_41_length_23937_cov_97.628842,23937,23
1372,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_42_length_23277_cov_98.820601,23277,20
1373,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_43_length_15440_cov_97.576081,15440,13
1374,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_44_length_13078_cov_97.984873,13078,12
1375,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_45_length_12794_cov_98.066646,12794,26
1376,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_46_length_11972_cov_96.788370,11972,17
1377,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_47_length_10618_cov_102.156584,10618,9
1378,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_48_length_9225_cov_96.299891,9225,8
1379,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_49_length_7733_cov_95.112269,7733,7
1380,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_50_length_6555_cov_97.405231,6555,9
1381,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_51_length_4628_cov_102.167942,4628,7
1382,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_52_length_4223_cov_98.182582,4223,7
1383,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_53_length_4122_cov_96.253504,4122,5
1384,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_54_length_3174_cov_94.452389,3174,3
1385,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_55_length_2936_cov_678.725790,2936,1
1386,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_56_length_2826_cov_95.919163,2826,3
1387,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_57_length_2303_cov_99.899911,2303,2
1388,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_58_length_2167_cov_163.931345,2167,2
1389,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_59_length_1696_cov_96.123705,1696,0
1390,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_60_length_1442_cov_98.771449,1442,1
1391,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_61_length_1333_cov_688.484351,1333,1
1392,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_62_length_1303_cov_199.023237,1303,2
1393,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_63_length_1284_cov_289.219691,1284,1
1394,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_64_length_1255_cov_503.175833,1255,2
1395,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_65_length_1232_cov_194.041631,1232,1
1396,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_66_length_1127_cov_297.428172,1127,0
1397,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_67_length_1120_cov_97.722066,1120,2
1398,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_68_length_1095_cov_291.150000,1095,0
1399,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_69_length_1031_cov_191.733607,1031,0
1400,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_70_length_1030_cov_102.065641,1030,1
1401,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_71_length_991_cov_196.947650,991,1
1402,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_72_length_799_cov_434.806452,799,2
1403,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_73_length_739_cov_287.576023,739,1
1404,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_74_length_706_cov_683.319508,706,1
1405,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_75_length_593_cov_89.124535,593,0
1406,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_76_length_590_cov_232.622430,590,0
1407,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_77_length_579_cov_1053.479008,579,0
1408,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_78_length_531_cov_196.443277,531,0
1409,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_79_length_512_cov_191.995624,512,0
1410,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_80_length_404_cov_396.028653,404,0
1411,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_81_length_388_cov_191.618619,388,0
1412,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_82_length_383_cov_97.137195,383,0
1413,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_83_length_376_cov_96.819315,376,1
1414,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_84_length_352_cov_286.084175,352,2
1415,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_85_length_345_cov_193.527586,345,0
1416,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_86_length_344_cov_94.868512,344,1
1417,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_87_length_342_cov_1054.724739,342,1
1418,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_88_length_342_cov_700.257840,342,0
1419,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_89_length_332_cov_299.790614,332,1
1420,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_90_length_323_cov_103.597015,323,0
1421,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_91_length_313_cov_118.271318,313,0
1422,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_92_length_308_cov_149.264822,308,0
1423,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_93_length_305_cov_191.828000,305,0
1424,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_94_length_305_cov_105.072000,305,0
1425,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_95_length_300_cov_95.097959,300,0
1426,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_96_length_290_cov_185.838298,290,0
1427,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_97_length_273_cov_100.674312,273,0
1428,pan_sim_gr_1e-12_lr_1e-12_mu_1e-14_iso_22,NODE_98_length_266_cov_103.454976,266,0
