,genome,contig,contig length,no. of annotations on contig
2399,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_71_length_1048_cov_9.043254,1048,1
2400,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_72_length_1032_cov_73.604188,1032,1
2401,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_73_length_848_cov_22.128405,848,0
2402,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_74_length_773_cov_23.097701,773,1
2403,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_75_length_744_cov_10.182909,744,1
2404,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_76_length_734_cov_26.383562,734,0
2405,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_77_length_706_cov_64.190779,706,1
2406,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_78_length_701_cov_8.697115,701,0
2407,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_79_length_682_cov_19.623140,682,0
2408,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_80_length_676_cov_17.944908,676,0
2409,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_81_length_676_cov_7.080134,676,0
2410,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_82_length_600_cov_22.114723,600,1
2411,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_83_length_531_cov_20.526432,531,0
2412,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_84_length_512_cov_18.551724,512,0
2413,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_85_length_494_cov_10.623501,494,1
2414,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_86_length_486_cov_10.828851,486,0
2415,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_87_length_458_cov_28.771654,458,1
2416,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_88_length_457_cov_11.289474,457,0
2417,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_89_length_418_cov_7.715543,418,0
2418,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_90_length_417_cov_12.223529,417,0
2419,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_91_length_417_cov_8.826471,417,0
2420,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_92_length_408_cov_28.921450,408,1
2421,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_93_length_404_cov_42.076453,404,0
2422,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_94_length_388_cov_10.028939,388,1
2423,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_95_length_352_cov_26.123636,352,2
2424,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_96_length_317_cov_20.487500,317,0
2425,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_97_length_317_cov_7.100000,317,0
2426,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_98_length_302_cov_15.635556,302,0
2427,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_99_length_301_cov_26.683036,301,0
2428,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_100_length_286_cov_7.449761,286,1
2429,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_101_length_278_cov_11.676617,278,0
2430,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_102_length_276_cov_9.346734,276,2
2431,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_103_length_276_cov_9.020101,276,0
2432,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_104_length_267_cov_18.242105,267,1
2433,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_105_length_260_cov_24.174863,260,0
2434,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_106_length_259_cov_37.664835,259,0
2435,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_107_length_252_cov_27.920000,252,0
2436,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_108_length_247_cov_53.811765,247,0
2437,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_109_length_236_cov_31.333333,236,0
2438,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_110_length_219_cov_26.978873,219,1
2439,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_111_length_208_cov_9.175573,208,0
2440,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_112_length_206_cov_11.713178,206,0
2441,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_113_length_203_cov_18.285714,203,0
2442,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_114_length_199_cov_29.270492,199,0
2443,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_116_length_192_cov_11.434783,192,2
2444,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_115_length_192_cov_63.652174,192,1
2445,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_117_length_186_cov_55.183486,186,0
2446,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_118_length_179_cov_17.450980,179,0
2447,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_119_length_172_cov_10.263158,172,0
2448,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_120_length_169_cov_10.978261,169,0
2449,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_121_length_168_cov_12.406593,168,0
2450,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_122_length_161_cov_10.761905,161,0
2451,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_123_length_155_cov_26.423077,155,0
2452,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_124_length_155_cov_17.602564,155,0
2453,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_125_length_154_cov_15.181818,154,0
2454,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_126_length_154_cov_10.597403,154,0
2455,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_130_length_153_cov_14.289474,153,2
2456,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_127_length_153_cov_47.131579,153,0
2457,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_128_length_153_cov_43.092105,153,0
2458,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_129_length_153_cov_19.421053,153,0
2459,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_131_length_148_cov_29.225352,148,0
2460,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_132_length_146_cov_38.826087,146,1
2461,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_133_length_141_cov_14.609375,141,0
2462,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_134_length_139_cov_20.483871,139,0
2463,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_135_length_126_cov_16.836735,126,0
2464,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_136_length_120_cov_16.627907,120,0
2465,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_137_length_119_cov_9.785714,119,0
2466,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_138_length_119_cov_4.380952,119,0
2467,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_139_length_115_cov_40.631579,115,0
2468,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_140_length_113_cov_14.388889,113,0
2469,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_141_length_91_cov_51.428571,91,0
2470,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_142_length_90_cov_41.846154,90,0
2471,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_143_length_86_cov_47.222222,86,1
2472,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_144_length_86_cov_16.111111,86,0
2473,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_145_length_79_cov_14.000000,79,0
2474,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_146_length_78_cov_23.000000,78,1
2475,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_148_length_78_cov_11.000000,78,1
2476,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_57,NODE_147_length_78_cov_13.000000,78,0
2477,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_1_length_249424_cov_9.679507,249424,229
2478,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_2_length_211430_cov_9.706955,211430,181
2479,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_3_length_209102_cov_9.726817,209102,196
2480,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_4_length_192435_cov_9.727295,192435,175
2481,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_5_length_153370_cov_9.664381,153370,152
2482,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_6_length_148801_cov_9.824769,148801,128
2483,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_7_length_146137_cov_9.899829,146137,127
2484,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_8_length_144374_cov_9.704367,144374,133
2485,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_9_length_138401_cov_9.882761,138401,129
2486,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_10_length_129344_cov_9.994105,129344,120
2487,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_11_length_124672_cov_9.602079,124672,127
2488,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_12_length_109040_cov_9.900976,109040,92
2489,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_13_length_105181_cov_9.544432,105181,90
2490,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_14_length_103698_cov_10.040117,103698,81
2491,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_15_length_101085_cov_9.595101,101085,87
2492,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_16_length_98322_cov_9.766197,98322,90
2493,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_17_length_74278_cov_9.732820,74278,60
2494,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_18_length_70961_cov_9.858078,70961,72
2495,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_19_length_69316_cov_9.899594,69316,67
2496,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_20_length_67739_cov_9.972407,67739,63
2497,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_21_length_62307_cov_9.663330,62307,55
2498,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_22_length_53543_cov_9.755190,53543,46
2499,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_23_length_51422_cov_9.572578,51422,42
2500,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_24_length_45129_cov_9.760632,45129,41
2501,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_25_length_40390_cov_9.753901,40390,33
2502,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_26_length_40313_cov_9.870439,40313,41
2503,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_27_length_34471_cov_9.813601,34471,33
2504,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_28_length_34058_cov_9.639387,34058,38
2505,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_29_length_31360_cov_9.507304,31360,31
2506,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_30_length_31157_cov_9.910650,31157,25
2507,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_31_length_30047_cov_9.555322,30047,24
2508,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_32_length_29923_cov_9.937111,29923,27
2509,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_33_length_29848_cov_9.552853,29848,32
2510,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_34_length_25510_cov_9.659222,25510,31
2511,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_35_length_25009_cov_9.871370,25009,24
2512,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_36_length_24889_cov_9.710503,24889,24
2513,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_37_length_23022_cov_9.375376,23022,15
2514,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_38_length_22215_cov_9.726759,22215,22
2515,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_39_length_21743_cov_9.493954,21743,19
2516,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_40_length_21583_cov_9.469311,21583,16
2517,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_41_length_18609_cov_9.456184,18609,14
2518,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_42_length_18561_cov_9.730091,18561,20
2519,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_43_length_12607_cov_9.610615,12607,9
2520,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_44_length_11507_cov_10.303237,11507,20
2521,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_45_length_9707_cov_9.701454,9707,7
2522,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_46_length_7742_cov_9.652838,7742,7
2523,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_47_length_7687_cov_9.719711,7687,11
2524,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_48_length_6981_cov_9.716976,6981,7
2525,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_49_length_6461_cov_9.611372,6461,9
2526,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_50_length_5540_cov_9.539264,5540,5
2527,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_51_length_4932_cov_9.845314,4932,6
2528,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_52_length_3419_cov_63.214841,3419,2
2529,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_53_length_3120_cov_9.649359,3120,4
2530,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_54_length_2347_cov_9.922467,2347,2
2531,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_55_length_1913_cov_13.827887,1913,2
2532,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_56_length_1794_cov_9.782761,1794,0
2533,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_57_length_1418_cov_9.985831,1418,1
2534,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_58_length_1378_cov_11.049193,1378,1
2535,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_59_length_1333_cov_65.936306,1333,1
2536,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_60_length_1260_cov_11.233305,1260,1
2537,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_61_length_1253_cov_48.556973,1253,2
2538,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_62_length_1193_cov_17.266129,1193,1
2539,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_63_length_1074_cov_9.203611,1074,1
2540,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_64_length_1032_cov_78.203141,1032,1
2541,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_65_length_951_cov_40.017162,951,1
2542,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_66_length_848_cov_23.944228,848,0
2543,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_67_length_773_cov_26.199713,773,1
2544,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_68_length_734_cov_27.146119,734,0
2545,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_69_length_706_cov_70.109698,706,1
2546,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_70_length_701_cov_10.048077,701,0
2547,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_71_length_676_cov_17.302170,676,0
2548,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_72_length_676_cov_8.395659,676,0
2549,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_73_length_600_cov_29.715105,600,1
2550,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_74_length_531_cov_18.537445,531,0
2551,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_75_length_512_cov_15.595402,512,0
2552,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_76_length_486_cov_9.924205,486,0
2553,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_77_length_457_cov_10.900000,457,0
2554,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_78_length_417_cov_8.314706,417,0
2555,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_79_length_417_cov_7.476471,417,0
2556,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_80_length_408_cov_40.993958,408,1
2557,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_81_length_398_cov_9.523364,398,1
2558,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_82_length_388_cov_8.424437,388,1
2559,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_83_length_352_cov_23.901818,352,2
2560,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_84_length_343_cov_22.360902,343,1
2561,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_85_length_317_cov_14.375000,317,0
2562,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_86_length_317_cov_9.283333,317,0
2563,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_87_length_301_cov_29.464286,301,0
2564,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_89_length_286_cov_12.090909,286,1
2565,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_88_length_286_cov_15.325359,286,0
2566,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_90_length_284_cov_7.352657,284,2
2567,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_91_length_276_cov_7.708543,276,2
2568,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_92_length_267_cov_22.415789,267,1
2569,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_93_length_260_cov_19.459016,260,0
2570,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_94_length_259_cov_45.538462,259,0
2571,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_95_length_247_cov_56.547059,247,0
2572,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_96_length_236_cov_33.874214,236,0
2573,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_97_length_219_cov_25.556338,219,1
2574,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_98_length_208_cov_7.900763,208,0
2575,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_99_length_206_cov_9.286822,206,1
2576,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_100_length_206_cov_8.488372,206,0
2577,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_101_length_203_cov_26.682540,203,0
2578,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_102_length_199_cov_17.737705,199,1
2579,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_105_length_192_cov_12.417391,192,2
2580,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_103_length_192_cov_62.773913,192,1
2581,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_104_length_192_cov_15.382609,192,0
2582,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_106_length_191_cov_40.552632,191,0
2583,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_107_length_179_cov_16.362745,179,0
2584,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_108_length_172_cov_17.673684,172,0
2585,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_109_length_169_cov_11.847826,169,0
2586,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_110_length_168_cov_7.428571,168,0
2587,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_111_length_161_cov_16.083333,161,0
2588,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_112_length_159_cov_16.097561,159,0
2589,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_113_length_155_cov_23.628205,155,0
2590,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_114_length_155_cov_10.333333,155,0
2591,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_115_length_154_cov_5.324675,154,0
2592,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_116_length_153_cov_34.921053,153,0
2593,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_117_length_153_cov_11.815789,153,0
2594,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_118_length_152_cov_5.706667,152,0
2595,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_119_length_145_cov_4.926471,145,0
2596,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_120_length_141_cov_7.812500,141,0
2597,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_121_length_132_cov_15.418182,132,0
2598,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_122_length_126_cov_11.897959,126,0
2599,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_123_length_119_cov_5.714286,119,0
2600,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_124_length_117_cov_67.075000,117,0
2601,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_125_length_105_cov_18.750000,105,0
2602,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_126_length_105_cov_5.142857,105,0
2603,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_127_length_95_cov_7.444444,95,0
2604,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_128_length_91_cov_53.285714,91,0
2605,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_129_length_90_cov_21.692308,90,0
2606,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_130_length_83_cov_22.500000,83,0
2607,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_132_length_78_cov_7.000000,78,1
2608,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_93,NODE_131_length_78_cov_11.000000,78,0
2609,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_1_length_251823_cov_9.847727,251823,233
2610,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_2_length_225038_cov_9.786625,225038,198
2611,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_3_length_213510_cov_9.828888,213510,202
2612,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_4_length_179533_cov_9.820903,179533,162
2613,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_5_length_157172_cov_9.624883,157172,157
2614,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_6_length_147402_cov_9.668176,147402,134
2615,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_7_length_146032_cov_9.812381,146032,126
2616,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_8_length_137038_cov_9.925183,137038,129
2617,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_9_length_132368_cov_9.622476,132368,123
2618,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_10_length_129818_cov_9.697998,129818,114
2619,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_11_length_121831_cov_9.879125,121831,126
2620,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_12_length_109535_cov_9.888396,109535,94
2621,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_13_length_104384_cov_9.708140,104384,83
2622,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_14_length_102456_cov_9.638559,102456,91
2623,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_15_length_101320_cov_9.844029,101320,86
2624,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_16_length_99645_cov_9.644002,99645,92
2625,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_17_length_83191_cov_9.654992,83191,66
2626,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_18_length_73955_cov_9.652413,73955,59
2627,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_19_length_73453_cov_9.845849,73453,75
2628,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_25,NODE_20_length_66440_cov_9.607492,66440,65
